Total_Relationship_Count,Credit_Limit,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
2,3233.0,2,5,2517,716.0,1339,32,0.779
1,1745.0,3,1,1168,577.0,4562,67,0.669
1,3709.0,3,1,1197,2512.0,5557,82,0.323
2,2160.0,1,3,2057,103.0,4518,93,0.952
1,1438.3,2,3,892,546.3,4426,88,0.62
1,2638.0,2,1,1423,1215.0,4153,77,0.539
1,10214.0,1,3,1433,8781.0,4493,79,0.14
2,3240.0,1,3,0,3240.0,4803,83,0.0
1,2038.0,3,3,1099,939.0,4784,70,0.539
2,1438.3,2,1,0,1438.3,5104,75,0.0
5,1438.3,3,5,1030,408.3,1985,38,0.716
2,8111.0,3,1,2051,6060.0,3719,69,0.253
1,10730.0,3,1,970,9760.0,4939,71,0.09
2,2872.0,3,1,357,2515.0,2629,41,0.124
4,1567.0,3,2,0,1567.0,2138,41,0.0
6,7278.0,3,2,0,7278.0,2120,43,0.0
2,1438.3,2,3,0,1438.3,5025,85,0.0
2,3190.0,2,2,1959,1231.0,4220,66,0.614
2,1470.0,3,2,458,1012.0,2383,39,0.312
1,3081.0,4,1,2517,564.0,4317,72,0.817
1,3793.0,2,6,2517,1276.0,2577,57,0.664
1,3034.0,2,3,2033,1001.0,4349,90,0.67
2,5245.0,1,2,1044,4201.0,4938,70,0.199
1,2960.0,2,3,0,2960.0,4918,63,0.0
2,1779.0,2,1,0,1779.0,2660,41,0.0
2,1620.0,3,1,0,1620.0,4570,82,0.0
1,21680.0,2,1,1587,20093.0,4410,86,0.073
2,2952.0,3,4,0,2952.0,2907,60,0.0
6,3918.0,3,2,2517,1401.0,2115,42,0.642
1,12764.0,1,3,0,12764.0,3332,64,0.0
2,1438.3,2,0,0,1438.3,4769,84,0.0
1,3287.0,1,3,2517,770.0,4148,83,0.766
2,3891.0,1,2,1015,2876.0,5131,86,0.261
4,4048.0,3,3,0,4048.0,2227,41,0.0
2,3559.0,1,1,0,3559.0,4498,94,0.0
2,2843.0,1,1,1752,1091.0,3738,77,0.616
1,2127.0,1,2,0,2127.0,4401,65,0.0
2,4325.0,1,2,2418,1907.0,4588,77,0.559
1,1695.0,3,2,0,1695.0,2055,46,0.0
1,2648.0,2,3,1539,1109.0,4926,89,0.581
2,2602.0,2,3,1441,1161.0,4838,85,0.554
1,1811.0,3,2,0,1811.0,4934,70,0.0
1,1891.0,2,2,1134,757.0,5255,77,0.6
2,2881.0,3,3,2450,431.0,2450,49,0.85
2,2827.0,2,2,1896,931.0,3891,81,0.671
1,4095.0,3,2,2517,1578.0,4175,77,0.615
1,1666.0,2,3,0,1666.0,2312,35,0.0
2,1438.3,3,2,0,1438.3,4511,76,0.0
1,2205.0,2,2,1313,892.0,4904,82,0.595
1,2890.0,1,2,2150,740.0,4377,84,0.744
1,10417.0,1,3,2290,8127.0,4871,75,0.22
2,2363.0,1,2,1876,487.0,4984,85,0.794
4,3137.0,2,3,860,2277.0,1618,34,0.274
5,1483.0,3,3,0,1483.0,2520,40,0.0
2,3009.0,2,3,2517,492.0,5329,82,0.836
1,5087.0,2,1,2517,2570.0,4682,77,0.495
1,1925.0,3,1,1202,723.0,4343,66,0.624
2,7234.0,1,2,2055,5179.0,5051,83,0.284
1,2063.0,1,2,953,1110.0,4304,81,0.462
4,5530.0,3,2,1233,4297.0,5270,78,0.223
4,3819.0,3,1,1882,1937.0,4533,68,0.493
2,2645.0,2,3,1127,1518.0,4251,76,0.426
4,5448.0,3,2,0,5448.0,4443,75,0.0
4,3495.0,2,2,1427,2068.0,4466,85,0.408
3,8074.0,1,1,0,8074.0,4347,66,0.0
3,7772.0,3,4,0,7772.0,2618,52,0.0
6,3124.0,1,1,0,3124.0,4986,79,0.0
3,8688.0,6,3,0,8688.0,2361,41,0.0
4,15987.0,3,2,0,15987.0,4146,69,0.0
6,15109.0,2,1,897,14212.0,2315,43,0.059
2,4953.0,2,3,2039,2914.0,4026,53,0.412
6,22304.0,3,3,1333,20971.0,5002,60,0.06
5,1893.0,3,3,0,1893.0,5176,91,0.0
2,2232.0,2,1,1163,1069.0,4185,80,0.521
1,1766.0,5,3,0,1766.0,4643,76,0.0
2,3790.0,1,1,1149,2641.0,4455,85,0.303
1,6392.0,2,3,1429,4963.0,4069,66,0.224
1,9989.0,4,4,568,9421.0,2053,49,0.057
2,1438.3,4,4,0,1438.3,2264,37,0.0
2,2559.0,3,1,1514,1045.0,4117,69,0.592
1,34516.0,2,3,1198,33318.0,4826,70,0.035
2,1438.3,2,1,0,1438.3,4897,96,0.0
1,2473.0,2,3,1675,798.0,4203,73,0.677
2,4022.0,3,1,1680,2342.0,3776,84,0.418
1,3510.0,2,3,941,2569.0,4833,77,0.268
4,2347.0,3,3,1900,447.0,2447,47,0.81
1,1632.0,3,4,0,1632.0,2509,47,0.0
4,1522.0,2,4,0,1522.0,2241,36,0.0
2,2085.0,1,1,1528,557.0,3805,79,0.733
1,3803.0,1,1,1448,2355.0,4575,78,0.381
2,3165.0,2,3,2517,648.0,2751,49,0.795
2,4628.0,3,2,2327,2301.0,4226,92,0.503
2,2253.0,2,2,1981,272.0,4758,81,0.879
1,2655.0,2,3,2283,372.0,2386,49,0.86
1,20882.0,3,2,1525,19357.0,4765,76,0.073
1,3306.0,1,3,706,2600.0,4772,76,0.214
2,2052.0,1,2,0,2052.0,4289,72,0.0
1,8480.0,2,3,1339,7141.0,4070,76,0.158
2,2081.0,3,2,1342,739.0,4428,80,0.645
2,4637.0,1,3,0,4637.0,4583,86,0.0
2,1438.3,5,1,0,1438.3,4722,81,0.0
1,3420.0,3,2,1405,2015.0,4267,75,0.411
2,3416.0,1,2,1109,2307.0,4614,70,0.325
2,2171.0,1,1,1043,1128.0,4531,88,0.48
2,2791.0,2,2,1550,1241.0,5440,83,0.555
1,4445.0,2,1,1080,3365.0,5373,87,0.243
2,1530.0,2,2,0,1530.0,5138,84,0.0
2,1438.3,1,1,0,1438.3,5014,84,0.0
1,5721.0,1,3,0,5721.0,4188,79,0.0
2,3809.0,1,0,1172,2637.0,4314,81,0.308
1,3520.0,3,3,2149,1371.0,3630,78,0.611
1,1604.0,3,3,0,1604.0,2264,47,0.0
6,1632.0,4,3,351,1281.0,2532,43,0.215
1,3914.0,3,2,1683,2231.0,4242,64,0.43
1,2328.0,2,3,1953,375.0,4373,89,0.839
1,34516.0,3,3,2517,31999.0,2051,41,0.073
2,3883.0,2,3,847,3036.0,4667,90,0.218
5,1438.3,3,3,819,619.3,2488,44,0.569
1,3229.0,4,3,2517,712.0,4526,95,0.779
2,3080.0,1,3,1776,1304.0,5097,77,0.577
2,2569.0,1,2,1288,1281.0,4126,56,0.501
1,4517.0,1,3,2238,2279.0,4686,81,0.495
2,2292.0,2,3,0,2292.0,2595,31,0.0
2,2510.0,3,3,1928,582.0,4943,70,0.768
1,2420.0,3,4,191,2229.0,2478,43,0.079
2,2703.0,1,2,0,2703.0,2752,43,0.0
2,3047.0,3,1,2139,908.0,4961,85,0.702
5,7570.0,6,5,965,6605.0,2599,61,0.127
1,5795.0,2,1,924,4871.0,5674,78,0.159
2,1441.0,1,3,642,799.0,4894,84,0.446
2,2999.0,3,2,1817,1182.0,5119,83,0.606
1,1438.3,1,2,1309,129.3,5066,76,0.91
2,1438.3,3,3,0,1438.3,4445,78,0.0
2,4762.0,3,3,0,4762.0,2811,52,0.0
2,4802.0,2,2,1701,3101.0,4821,66,0.354
2,2268.0,3,1,651,1617.0,5016,88,0.287
2,1438.3,1,1,468,970.3,4425,81,0.325
2,8204.0,1,2,1375,6829.0,4727,76,0.168
2,1827.0,3,2,0,1827.0,4207,86,0.0
1,4072.0,3,2,1594,2478.0,4317,83,0.391
2,1984.0,1,3,0,1984.0,4794,73,0.0
2,8086.0,1,1,0,8086.0,4775,78,0.0
2,1588.0,2,2,1506,82.0,4660,68,0.948
2,1536.0,3,2,0,1536.0,4643,89,0.0
2,4460.0,3,2,0,4460.0,5473,79,0.0
2,11287.0,2,3,1513,9774.0,5157,72,0.134
2,3430.0,3,3,2517,913.0,2639,46,0.734
1,1759.0,3,2,1345,414.0,4351,81,0.765
4,6314.0,2,3,0,6314.0,2718,44,0.0
1,7176.0,1,2,1493,5683.0,5063,83,0.208
1,2295.0,4,3,0,2295.0,2140,40,0.0
2,1438.3,3,5,0,1438.3,2389,49,0.0
1,1843.0,3,2,1802,41.0,5199,73,0.978
2,2181.0,3,1,1218,963.0,4997,89,0.558
4,4754.0,3,5,0,4754.0,2607,41,0.0
2,11247.0,2,2,0,11247.0,4894,85,0.0
2,16258.0,3,1,865,15393.0,3761,58,0.053
1,34516.0,1,1,1316,33200.0,3863,69,0.038
1,4255.0,2,3,1729,2526.0,3607,75,0.406
2,1438.3,3,2,0,1438.3,5045,82,0.0
1,3029.0,3,2,2214,815.0,4750,89,0.731
2,9091.0,2,3,1306,7785.0,4378,86,0.144
1,3318.0,2,1,2349,969.0,4905,80,0.708
6,1791.0,3,3,0,1791.0,2771,36,0.0
1,1620.0,3,2,771,849.0,4387,91,0.476
1,1552.0,5,1,0,1552.0,4731,71,0.0
1,3472.0,2,3,2517,955.0,4520,84,0.725
2,10973.0,2,3,1466,9507.0,4892,94,0.134
2,25645.0,3,1,1083,24562.0,4302,63,0.042
1,4257.0,4,4,2517,1740.0,2828,50,0.591
2,3422.0,3,3,0,3422.0,4486,74,0.0
1,4977.0,1,3,1411,3566.0,4182,85,0.284
2,1438.3,3,2,0,1438.3,4528,86,0.0
2,1438.3,2,1,801,637.3,4386,64,0.557
2,3369.0,3,1,756,2613.0,4501,96,0.224
1,7114.0,3,0,1637,5477.0,4758,81,0.23
2,10972.0,2,3,0,10972.0,4401,73,0.0
2,1438.3,1,1,0,1438.3,4462,77,0.0
1,2446.0,2,3,1461,985.0,4610,78,0.597
2,3439.0,3,3,0,3439.0,2661,35,0.0
2,3005.0,1,1,1660,1345.0,4586,72,0.552
1,2033.0,3,2,841,1192.0,4360,95,0.414
2,2415.0,3,2,1643,772.0,5063,78,0.68
2,5051.0,2,3,0,5051.0,2137,45,0.0
2,3519.0,1,3,1336,2183.0,3552,68,0.38
2,10254.0,1,1,0,10254.0,4258,68,0.0
2,1853.0,1,3,1314,539.0,5331,79,0.709
2,28673.0,3,2,0,28673.0,3722,69,0.0
2,1895.0,3,3,0,1895.0,2472,40,0.0
1,2041.0,2,2,1158,883.0,3588,63,0.567
2,1438.3,2,1,0,1438.3,5013,81,0.0
1,1572.0,3,2,985,587.0,4148,54,0.627
2,3187.0,3,1,1937,1250.0,5111,90,0.608
2,7427.0,1,1,2421,5006.0,4636,91,0.326
2,1460.0,1,2,0,1460.0,4265,63,0.0
1,25410.0,3,3,0,25410.0,5472,70,0.0
1,2143.0,1,2,1194,949.0,4684,82,0.557
2,8566.0,3,3,1484,7082.0,4195,89,0.173
1,1438.3,2,0,0,1438.3,5200,89,0.0
1,3297.0,3,3,0,3297.0,4783,91,0.0
1,2816.0,3,1,2517,299.0,4817,87,0.894
5,10533.0,5,4,330,10203.0,2585,48,0.031
6,2370.0,6,3,1166,1204.0,2164,45,0.492
1,1678.0,3,4,0,1678.0,2475,61,0.0
4,1493.0,2,3,0,1493.0,2516,63,0.0
2,2350.0,2,3,1272,1078.0,4647,86,0.541
5,2690.0,3,5,1614,1076.0,2272,57,0.6
1,7226.0,1,1,1889,5337.0,4653,71,0.261
1,3173.0,1,1,1822,1351.0,4883,71,0.574
2,2890.0,3,1,1392,1498.0,4233,77,0.482
2,3313.0,3,4,0,3313.0,2135,44,0.0
2,2625.0,2,2,1594,1031.0,2480,47,0.607
1,1834.0,1,1,0,1834.0,5402,87,0.0
1,3226.0,2,2,2145,1081.0,5066,75,0.665
1,3426.0,1,3,1841,1585.0,4268,81,0.537
2,2174.0,3,2,785,1389.0,3890,78,0.361
2,3959.0,3,1,0,3959.0,4935,92,0.0
1,2215.0,3,1,1347,868.0,4656,72,0.608
2,2814.0,2,3,1595,1219.0,4766,87,0.567
2,6941.0,2,2,1013,5928.0,4097,78,0.146
2,3269.0,1,3,0,3269.0,5022,85,0.0
2,3172.0,2,3,1160,2012.0,4163,83,0.366
2,2452.0,2,4,1012,1440.0,2398,29,0.413
2,5070.0,1,2,0,5070.0,4644,85,0.0
1,1466.0,3,1,723,743.0,5110,86,0.493
1,2427.0,3,3,2362,65.0,4663,85,0.973
1,17999.0,3,3,1861,16138.0,4740,78,0.103
2,4553.0,2,3,1538,3015.0,4999,95,0.338
1,2953.0,3,3,1896,1057.0,4644,79,0.642
1,4363.0,2,3,0,4363.0,2596,48,0.0
1,1894.0,3,2,0,1894.0,5750,73,0.0
1,2097.0,2,1,1255,842.0,4189,83,0.598
1,1983.0,1,1,989,994.0,5065,80,0.499
1,2210.0,1,2,1539,671.0,4937,75,0.696
1,7879.0,1,3,1007,6872.0,4844,83,0.128
2,3336.0,3,2,1687,1649.0,5577,95,0.506
2,1726.0,3,3,1398,328.0,5228,68,0.81
1,2917.0,6,3,1523,1394.0,4878,92,0.522
6,3023.0,3,4,1348,1675.0,2219,44,0.446
2,1915.0,2,2,1545,370.0,3911,80,0.807
2,4878.0,3,3,2098,2780.0,5021,84,0.43
2,2066.0,1,2,1542,524.0,4887,76,0.746
2,2164.0,3,3,1115,1049.0,4341,69,0.515
2,6250.0,3,2,1835,4415.0,4042,60,0.294
2,1484.0,2,1,0,1484.0,4838,81,0.0
1,4718.0,1,1,1591,3127.0,4598,80,0.337
2,2275.0,2,0,1265,1010.0,5626,77,0.556
2,1438.3,1,2,1169,269.3,4429,78,0.813
1,3683.0,3,3,1039,2644.0,4684,86,0.282
2,2722.0,3,2,1303,1419.0,4488,88,0.479
1,34516.0,1,3,2045,32471.0,4081,54,0.059
2,2072.0,3,3,1499,573.0,4091,71,0.723
1,6383.0,1,3,1512,4871.0,4985,87,0.237
2,2725.0,3,2,2302,423.0,4714,81,0.845
1,2675.0,2,3,1999,676.0,4138,64,0.747
1,1438.3,3,1,0,1438.3,4246,83,0.0
2,13478.0,2,1,0,13478.0,4738,56,0.0
1,2841.0,2,2,1807,1034.0,4144,73,0.636
2,1830.0,2,3,1777,53.0,5271,76,0.971
2,2360.0,1,3,1204,1156.0,3696,82,0.51
2,3717.0,3,2,1882,1835.0,4667,91,0.506
2,1438.3,3,4,0,1438.3,1988,42,0.0
2,2289.0,1,1,1195,1094.0,4955,83,0.522
2,5338.0,3,3,0,5338.0,4139,69,0.0
2,1438.3,2,1,894,544.3,4687,85,0.622
1,2276.0,3,3,1372,904.0,4159,67,0.603
2,4091.0,3,3,1108,2983.0,5244,87,0.271
2,3798.0,3,3,1570,2228.0,4512,80,0.413
1,1778.0,2,1,822,956.0,4189,80,0.462
2,2920.0,3,0,2426,494.0,2750,41,0.831
5,1938.0,3,3,0,1938.0,2870,49,0.0
1,4049.0,3,3,1685,2364.0,3908,80,0.416
2,1438.3,3,2,1162,276.3,4598,86,0.808
1,10880.0,2,3,2025,8855.0,4957,90,0.186
2,3451.0,1,2,2006,1445.0,4097,67,0.581
2,20749.0,2,2,2171,18578.0,4754,77,0.105
1,2481.0,3,1,1568,913.0,4466,69,0.632
1,2415.0,3,3,2050,365.0,4479,71,0.849
1,1438.3,3,0,0,1438.3,4641,85,0.0
1,7600.0,2,2,1574,6026.0,4240,67,0.207
2,1438.3,2,3,0,1438.3,5020,94,0.0
2,2601.0,2,2,1861,740.0,5111,83,0.715
1,2625.0,2,1,2517,108.0,4378,81,0.959
1,5578.0,2,2,0,5578.0,3459,53,0.0
2,3698.0,3,2,0,3698.0,3763,82,0.0
2,1438.3,3,2,1141,297.3,4485,85,0.793
1,1795.0,2,1,1058,737.0,5575,73,0.589
2,1933.0,2,2,1127,806.0,4833,71,0.583
2,27169.0,3,1,0,27169.0,3906,87,0.0
1,2367.0,1,1,1220,1147.0,5568,90,0.515
2,5642.0,2,1,541,5101.0,4633,84,0.096
1,3239.0,2,2,2356,883.0,4621,91,0.727
1,3040.0,1,3,2517,523.0,4608,61,0.828
2,3680.0,1,3,683,2997.0,4835,77,0.186
1,1787.0,1,1,0,1787.0,3912,79,0.0
2,4752.0,3,1,2437,2315.0,3946,63,0.513
2,1706.0,3,3,0,1706.0,2320,42,0.0
2,8103.0,1,3,0,8103.0,5221,82,0.0
2,3764.0,3,3,1780,1984.0,4898,80,0.473
6,5492.0,3,5,1573,3919.0,2416,45,0.286
1,3554.0,2,2,747,2807.0,5152,90,0.21
2,3170.0,3,1,2330,840.0,5357,91,0.735
2,2464.0,3,1,1601,863.0,4739,86,0.65
2,3429.0,3,1,1504,1925.0,4015,76,0.439
2,2021.0,1,0,1578,443.0,5298,71,0.781
1,2444.0,5,2,1313,1131.0,4609,61,0.537
1,2751.0,3,2,1158,1593.0,4861,82,0.421
2,9017.0,3,3,2359,6658.0,4552,81,0.262
2,2107.0,2,2,1663,444.0,4841,88,0.789
2,2029.0,2,1,1074,955.0,4802,90,0.529
2,32777.0,3,2,0,32777.0,4520,75,0.0
1,4607.0,3,3,0,4607.0,4793,88,0.0
2,23486.0,4,0,0,23486.0,4530,74,0.0
2,1997.0,3,3,0,1997.0,4961,82,0.0
2,3144.0,3,2,1787,1357.0,4758,67,0.568
2,2725.0,2,3,1851,874.0,4904,85,0.679
2,1874.0,2,3,994,880.0,4194,78,0.53
2,7135.0,3,5,2517,4618.0,2305,42,0.353
2,3379.0,3,2,587,2792.0,5121,80,0.174
1,2804.0,6,2,1057,1747.0,5033,81,0.377
2,16553.0,1,2,0,16553.0,4797,82,0.0
2,2246.0,3,6,0,2246.0,3607,51,0.0
1,2875.0,4,1,1892,983.0,4577,81,0.658
1,3668.0,2,3,0,3668.0,4753,87,0.0
2,2853.0,3,3,2517,336.0,4971,65,0.882
2,2382.0,2,2,1419,963.0,4563,89,0.596
1,2830.0,3,1,1779,1051.0,4854,74,0.629
1,24987.0,3,3,824,24163.0,3995,64,0.033
1,3705.0,1,3,2168,1537.0,4452,89,0.585
6,1675.0,3,4,0,1675.0,2622,53,0.0
2,1439.0,3,3,0,1439.0,5047,79,0.0
1,4440.0,3,2,0,4440.0,3720,89,0.0
1,2563.0,1,1,1765,798.0,4515,77,0.689
1,1896.0,3,0,1738,158.0,4588,75,0.917
5,2190.0,2,5,0,2190.0,2338,40,0.0
1,2596.0,1,3,1929,667.0,4726,87,0.743
2,4196.0,3,4,561,3635.0,2558,38,0.134
2,1616.0,3,3,966,650.0,4774,74,0.598
1,6618.0,1,2,1738,4880.0,5022,76,0.263
2,2477.0,2,3,0,2477.0,2037,43,0.0
1,3040.0,1,2,1908,1132.0,5616,73,0.628
1,4697.0,3,3,1046,3651.0,1679,29,0.223
2,4436.0,3,1,2222,2214.0,4460,85,0.501
2,13138.0,2,2,0,13138.0,3881,77,0.0
4,1438.3,3,2,681,757.3,2527,38,0.473
1,3297.0,2,3,1554,1743.0,4636,86,0.471
1,6272.0,3,2,1434,4838.0,4514,66,0.229
1,5608.0,2,1,1775,3833.0,4325,77,0.317
1,9906.0,1,2,1759,8147.0,4033,76,0.178
2,1621.0,2,2,1046,575.0,5247,84,0.645
1,2305.0,3,3,1173,1132.0,5106,74,0.509
1,9525.0,3,2,2517,7008.0,4804,79,0.264
1,4742.0,3,4,2221,2521.0,2422,41,0.468
2,3168.0,1,1,2147,1021.0,4674,71,0.678
2,2939.0,1,3,1388,1551.0,5076,84,0.472
1,2724.0,1,2,1288,1436.0,4171,75,0.473
2,6990.0,3,0,876,6114.0,4861,77,0.125
1,1870.0,2,3,0,1870.0,4891,65,0.0
1,1438.3,1,3,0,1438.3,4885,88,0.0
2,4629.0,4,3,710,3919.0,2877,49,0.153
1,34516.0,2,2,1134,33382.0,4520,73,0.033
4,1558.0,3,0,261,1297.0,2424,40,0.168
1,13093.0,2,2,2517,10576.0,2032,39,0.192
2,1438.3,2,3,0,1438.3,5346,84,0.0
2,4451.0,6,2,0,4451.0,4456,75,0.0
1,6426.0,2,1,0,6426.0,4892,80,0.0
1,2761.0,2,1,1950,811.0,4510,88,0.706
1,2148.0,2,3,1103,1045.0,4711,64,0.514
1,2485.0,3,3,1648,837.0,4208,71,0.663
2,3394.0,3,3,2517,877.0,5421,75,0.742
1,3367.0,3,3,1747,1620.0,5657,91,0.519
2,4154.0,3,1,1060,3094.0,4325,86,0.255
2,2154.0,2,2,1628,526.0,4538,74,0.756
1,2506.0,2,1,1784,722.0,4504,80,0.712
1,1774.0,1,3,1115,659.0,3474,60,0.629
1,3287.0,3,3,1697,1590.0,5236,77,0.516
1,1821.0,1,2,935,886.0,4786,87,0.513
2,34516.0,3,3,2517,31999.0,3990,65,0.073
1,3918.0,1,3,2070,1848.0,4700,69,0.528
1,5455.0,1,3,2091,3364.0,4349,58,0.383
4,2372.0,3,2,0,2372.0,2499,41,0.0
1,1492.0,3,4,0,1492.0,2469,38,0.0
2,1550.0,2,3,716,834.0,4534,87,0.462
1,2669.0,3,1,2048,621.0,4863,79,0.767
2,3311.0,3,1,841,2470.0,4559,80,0.254
2,3068.0,4,3,2071,997.0,5524,71,0.675
1,2721.0,4,3,0,2721.0,5443,73,0.0
1,3050.0,3,2,2517,533.0,4698,75,0.825
1,3356.0,2,2,1664,1692.0,5200,81,0.496
1,2647.0,2,3,1245,1402.0,4911,82,0.47
2,2407.0,4,3,1102,1305.0,4543,71,0.458
1,2233.0,3,4,1790,443.0,2888,50,0.802
1,32106.0,1,3,0,32106.0,4452,83,0.0
1,2089.0,1,0,1262,827.0,5069,76,0.604
1,2185.0,1,1,1495,690.0,4906,83,0.684
2,4057.0,3,3,755,3302.0,4301,58,0.186
1,3183.0,1,2,2517,666.0,4017,63,0.791
1,2699.0,2,3,1583,1116.0,4071,75,0.587
2,17096.0,3,3,1762,15334.0,4231,62,0.103
1,2897.0,1,1,0,2897.0,4891,87,0.0
5,6568.0,2,2,0,6568.0,1507,33,0.0
1,1622.0,3,3,972,650.0,4216,71,0.599
1,1438.3,3,2,718,720.3,4447,71,0.499
2,1677.0,3,1,0,1677.0,4035,87,0.0
1,7884.0,1,3,745,7139.0,4588,74,0.094
1,1860.0,3,3,0,1860.0,5109,62,0.0
1,8074.0,2,2,2426,5648.0,5372,93,0.3
2,2124.0,3,3,1573,551.0,4592,83,0.741
1,3413.0,1,3,1715,1698.0,3843,67,0.502
2,2178.0,3,3,1408,770.0,5089,80,0.646
1,2446.0,4,3,1899,547.0,5347,87,0.776
1,3967.0,1,1,1476,2491.0,4490,66,0.372
2,4146.0,2,2,2027,2119.0,4323,64,0.489
1,34516.0,2,3,2403,32113.0,4174,59,0.07
1,1869.0,2,2,1255,614.0,5269,80,0.671
2,2168.0,3,1,1334,834.0,4043,73,0.615
1,2096.0,2,1,1276,820.0,4926,82,0.609
2,7293.0,1,1,993,6300.0,4828,82,0.136
2,1438.3,2,2,0,1438.3,4659,74,0.0
1,1438.3,1,3,686,752.3,3499,80,0.477
1,2298.0,2,2,1540,758.0,5154,81,0.67
1,3829.0,2,1,836,2993.0,4313,85,0.218
1,1517.0,3,3,920,597.0,5067,69,0.606
2,13427.0,3,1,1507,11920.0,4266,63,0.112
2,16747.0,2,3,0,16747.0,4350,76,0.0
2,9926.0,3,1,2216,7710.0,4937,73,0.223
1,2691.0,1,1,811,1880.0,4413,80,0.301
5,1456.0,3,2,0,1456.0,2843,42,0.0
2,2005.0,3,2,1263,742.0,4906,80,0.63
2,4790.0,3,0,1189,3601.0,4544,81,0.248
2,3123.0,3,1,1639,1484.0,4117,76,0.525
1,5471.0,2,3,2517,2954.0,5103,94,0.46
1,13670.0,2,2,0,13670.0,4812,81,0.0
2,3460.0,3,3,0,3460.0,2355,47,0.0
1,3202.0,3,3,2517,685.0,4675,88,0.786
6,1438.3,2,2,0,1438.3,2614,49,0.0
1,2296.0,3,2,1371,925.0,5483,77,0.597
2,1476.0,3,2,0,1476.0,4462,75,0.0
1,12287.0,1,3,770,11517.0,4601,65,0.063
2,2470.0,3,2,1566,904.0,5011,61,0.634
1,24431.0,3,2,892,23539.0,3457,66,0.037
1,1950.0,1,2,998,952.0,4630,84,0.512
1,6615.0,3,1,0,6615.0,4575,75,0.0
1,5756.0,3,2,860,4896.0,5298,72,0.149
1,1438.3,0,6,0,1438.3,2278,57,0.0
1,1438.3,3,2,713,725.3,5099,80,0.496
2,1912.0,3,2,0,1912.0,4851,87,0.0
6,4549.0,2,2,1631,2918.0,2240,34,0.359
1,1979.0,2,1,1305,674.0,5458,84,0.659
1,2803.0,1,2,1747,1056.0,5089,71,0.623
2,2548.0,2,1,2250,298.0,4747,77,0.883
1,1457.0,2,2,828,629.0,5401,93,0.568
5,1438.3,3,3,0,1438.3,2464,37,0.0
2,1980.0,2,0,1409,571.0,5350,96,0.712
2,2216.0,3,1,1262,954.0,4763,83,0.569
1,4262.0,3,2,2517,1745.0,3943,75,0.591
1,2573.0,2,3,1742,831.0,4649,88,0.677
2,5431.0,2,3,2007,3424.0,4569,82,0.37
1,3092.0,3,2,909,2183.0,4797,87,0.294
1,2984.0,3,3,0,2984.0,4878,86,0.0
1,2186.0,3,3,1017,1169.0,4629,77,0.465
1,2669.0,6,3,1649,1020.0,4314,74,0.618
1,1789.0,3,1,1156,633.0,5110,75,0.646
1,2835.0,2,3,2511,324.0,4811,77,0.886
2,1558.0,2,2,879,679.0,4805,86,0.564
1,7299.0,1,3,0,7299.0,4678,83,0.0
1,3556.0,5,2,0,3556.0,2220,45,0.0
1,1438.3,2,2,834,604.3,4976,70,0.58
2,1507.0,1,2,0,1507.0,4679,85,0.0
2,7551.0,3,2,0,7551.0,2977,46,0.0
2,2468.0,3,1,872,1596.0,4426,76,0.353
2,2515.0,3,3,1453,1062.0,4025,74,0.578
2,9076.0,3,2,0,9076.0,3048,53,0.0
1,10699.0,1,2,1099,9600.0,5052,61,0.103
6,1439.0,2,0,0,1439.0,2932,44,0.0
2,7212.0,1,1,1008,6204.0,5169,82,0.14
2,3089.0,4,1,1177,1912.0,5237,75,0.381
1,11250.0,2,2,0,11250.0,4514,70,0.0
1,1665.0,3,3,964,701.0,4881,75,0.579
1,2456.0,3,1,1654,802.0,4468,84,0.673
2,11773.0,2,3,0,11773.0,5098,58,0.0
2,1438.3,1,1,0,1438.3,4494,82,0.0
2,3104.0,1,2,1954,1150.0,4699,77,0.63
2,2337.0,6,1,0,2337.0,5203,90,0.0
2,4060.0,2,2,2336,1724.0,5173,87,0.575
2,3428.0,2,2,2209,1219.0,4751,87,0.644
1,12967.0,1,1,2517,10450.0,4520,74,0.194
2,2326.0,1,0,642,1684.0,5413,90,0.276
2,4376.0,2,3,855,3521.0,2862,52,0.195
2,12745.0,2,1,0,12745.0,4380,80,0.0
2,1790.0,2,1,891,899.0,4498,96,0.498
2,2969.0,3,2,0,2969.0,4109,70,0.0
2,4970.0,6,3,1588,3382.0,4436,83,0.32
1,5400.0,3,3,1426,3974.0,4643,80,0.264
5,2069.0,2,6,0,2069.0,2754,55,0.0
2,3192.0,2,1,0,3192.0,4191,80,0.0
2,2105.0,2,1,1072,1033.0,4833,81,0.509
2,1876.0,2,3,861,1015.0,5056,82,0.459
5,1462.0,3,2,0,1462.0,2299,42,0.0
1,2351.0,3,3,1337,1014.0,5115,84,0.569
2,1719.0,2,2,0,1719.0,4869,65,0.0
1,1438.3,1,0,0,1438.3,5216,78,0.0
2,2516.0,2,2,2378,138.0,4746,75,0.945
2,4883.0,2,3,0,4883.0,4613,82,0.0
2,3413.0,1,3,1801,1612.0,3831,45,0.528
2,1852.0,4,3,0,1852.0,2851,49,0.0
2,3339.0,3,3,2014,1325.0,4725,83,0.603
6,3785.0,3,2,2517,1268.0,2401,54,0.665
1,2228.0,2,3,1480,748.0,4431,71,0.664
